,location,age_lt18_pt,age_18-65_pt,age_gt65_pt,age_avg,single_pt,maried_pt,widow_pt,divorced_pt,belgian_pt,alien_pt,residential_pt,industry_pt,exploitation_pt,commercial_pt,public_pt,mixte_pt,transport_pt,infra_pt,leasure_pt,salaried_pt,working_outside_pt,superior_degree_pt,independant_pt,idleness_pt,pop_density,family_size,owner_renter_pt,avg_wage,province,postal_code
0,aartselaar,0.17578399662494726,0.5791731120798762,0.24504289129517648,45.39902967233863,0.40036563071297987,0.4519758121220644,0.06391506117283083,0.08374349599212488,0.9542961608775137,0.04570383912248629,0.4841085152853003,0.20780887218060967,0.0,0.05086258775271888,0.019184484205652365,0.004643257510206419,0.17013426697343012,0.0017221191128873323,0.06153589697919512,0.8392000000000029,0.16610000000000058,0.3474000000000012,0.15000000000000052,0.030800000000000112,1311.9900000000046,2.4000000000000083,0.7992000000000029,22561.956264198674,VLA,2630
1,antwerpen,0.22415966063661374,0.6099030939243503,0.165937245439036,39.23461683291579,0.5267375466855202,0.32997440941856354,0.05372677251279529,0.08956127138312098,0.7940304013033521,0.20596959869664785,0.18324752064687796,0.25928807907717855,0.0,0.02064238966531781,0.034500046198511984,0.008599066698973694,0.4200873316142131,0.009967320324049286,0.0636682457748777,0.859000000000003,0.1709000000000006,0.2564000000000009,0.13250000000000048,0.09900000000000035,2437.3500000000085,2.1200000000000077,0.5213000000000019,15688.31511517236,VLA,2000
2,antwerpen,0.22415966063661374,0.6099030939243503,0.165937245439036,39.23461683291579,0.5267375466855202,0.32997440941856354,0.05372677251279529,0.08956127138312098,0.7940304013033521,0.20596959869664785,0.18324752064687796,0.25928807907717855,0.0,0.02064238966531781,0.034500046198511984,0.008599066698973694,0.4200873316142131,0.009967320324049286,0.0636682457748777,0.859000000000003,0.1709000000000006,0.2564000000000009,0.13250000000000048,0.09900000000000035,2437.3500000000085,2.1200000000000077,0.5213000000000019,15688.31511517236,VLA,2018
3,antwerpen,0.22415966063661374,0.6099030939243503,0.165937245439036,39.23461683291579,0.5267375466855202,0.32997440941856354,0.05372677251279529,0.08956127138312098,0.7940304013033521,0.20596959869664785,0.18324752064687796,0.25928807907717855,0.0,0.02064238966531781,0.034500046198511984,0.008599066698973694,0.4200873316142131,0.009967320324049286,0.0636682457748777,0.859000000000003,0.1709000000000006,0.2564000000000009,0.13250000000000048,0.09900000000000035,2437.3500000000085,2.1200000000000077,0.5213000000000019,15688.31511517236,VLA,2020
4,antwerpen,0.22415966063661374,0.6099030939243503,0.165937245439036,39.23461683291579,0.5267375466855202,0.32997440941856354,0.05372677251279529,0.08956127138312098,0.7940304013033521,0.20596959869664785,0.18324752064687796,0.25928807907717855,0.0,0.02064238966531781,0.034500046198511984,0.008599066698973694,0.4200873316142131,0.009967320324049286,0.0636682457748777,0.859000000000003,0.1709000000000006,0.2564000000000009,0.13250000000000048,0.09900000000000035,2437.3500000000085,2.1200000000000077,0.5213000000000019,15688.31511517236,VLA,2030
5,antwerpen,0.22415966063661374,0.6099030939243503,0.165937245439036,39.23461683291579,0.5267375466855202,0.32997440941856354,0.05372677251279529,0.08956127138312098,0.7940304013033521,0.20596959869664785,0.18324752064687796,0.25928807907717855,0.0,0.02064238966531781,0.034500046198511984,0.008599066698973694,0.4200873316142131,0.009967320324049286,0.0636682457748777,0.859000000000003,0.1709000000000006,0.2564000000000009,0.13250000000000048,0.09900000000000035,2437.3500000000085,2.1200000000000077,0.5213000000000019,15688.31511517236,VLA,2040
6,antwerpen,0.22415966063661374,0.6099030939243503,0.165937245439036,39.23461683291579,0.5267375466855202,0.32997440941856354,0.05372677251279529,0.08956127138312098,0.7940304013033521,0.20596959869664785,0.18324752064687796,0.25928807907717855,0.0,0.02064238966531781,0.034500046198511984,0.008599066698973694,0.4200873316142131,0.009967320324049286,0.0636682457748777,0.859000000000003,0.1709000000000006,0.2564000000000009,0.13250000000000048,0.09900000000000035,2437.3500000000085,2.1200000000000077,0.5213000000000019,15688.31511517236,VLA,2050
7,antwerpen,0.22415966063661374,0.6099030939243503,0.165937245439036,39.23461683291579,0.5267375466855202,0.32997440941856354,0.05372677251279529,0.08956127138312098,0.7940304013033521,0.20596959869664785,0.18324752064687796,0.25928807907717855,0.0,0.02064238966531781,0.034500046198511984,0.008599066698973694,0.4200873316142131,0.009967320324049286,0.0636682457748777,0.859000000000003,0.1709000000000006,0.2564000000000009,0.13250000000000048,0.09900000000000035,2437.3500000000085,2.1200000000000077,0.5213000000000019,15688.31511517236,VLA,2060
8,antwerpen,0.22415966063661374,0.6099030939243503,0.165937245439036,39.23461683291579,0.5267375466855202,0.32997440941856354,0.05372677251279529,0.08956127138312098,0.7940304013033521,0.20596959869664785,0.18324752064687796,0.25928807907717855,0.0,0.02064238966531781,0.034500046198511984,0.008599066698973694,0.4200873316142131,0.009967320324049286,0.0636682457748777,0.859000000000003,0.1709000000000006,0.2564000000000009,0.13250000000000048,0.09900000000000035,2437.3500000000085,2.1200000000000077,0.5213000000000019,15688.31511517236,VLA,2070
9,boechout,0.18864270220018592,0.6088472265261853,0.20251007127362874,43.35063526495197,0.45274248528044625,0.4096684226836071,0.057483731019522775,0.08010536101642392,0.9556089246978617,0.044391075302138205,0.5573183590040627,0.0366270866639064,0.0,0.019770233208636193,0.05033716253730182,0.0005422906677979396,0.21541055096440787,0.0024289382745515237,0.11756537867933577,0.8188000000000029,0.1386000000000005,0.3782000000000013,0.16410000000000058,0.034100000000000116,617.9600000000022,2.490000000000009,0.7772000000000028,21612.59315400204,VLA,2530
10,boechout,0.18864270220018592,0.6088472265261853,0.20251007127362874,43.35063526495197,0.45274248528044625,0.4096684226836071,0.057483731019522775,0.08010536101642392,0.9556089246978617,0.044391075302138205,0.5573183590040627,0.0366270866639064,0.0,0.019770233208636193,0.05033716253730182,0.0005422906677979396,0.21541055096440787,0.0024289382745515237,0.11756537867933577,0.8188000000000029,0.1386000000000005,0.3782000000000013,0.16410000000000058,0.034100000000000116,617.9600000000022,2.490000000000009,0.7772000000000028,21612.59315400204,VLA,2531
